18,14,66,14,66,22,18,22
89,11,153,11,153,23,89,23
155,11,189,11,189,23,155,23
203,11,307,11,307,25,203,25
325,11,481,11,481,23,325,23
17,25,181,25,181,37,17,37
183,25,307,25,307,39,183,39
336,22,411,22,411,39,336,39
423,25,477,25,477,37,423,37
491,23,555,23,555,39,491,39
567,23,615,23,615,37,567,37
17,37,117,37,117,49,17,49
117,37,259,37,259,51,117,51
267,37,307,37,307,51,267,51
325,35,489,35,489,51,325,51
510,38,538,38,538,46,510,46
542,40,568,40,568,46,542,46
572,38,614,38,614,46,572,46
47,49,307,49,307,65,47,65
325,49,571,49,571,63,325,63
577,49,615,49,615,63,577,63
15,61,227,61,227,75,15,75
239,63,307,63,307,77,239,77
326,64,354,64,354,72,326,72
375,63,483,63,483,75,375,75
494,59,557,59,557,77,494,77
557,63,613,63,613,75,557,75
325,73,613,73,613,87,325,87
17,81,199,81,199,95,17,95
215,81,307,81,307,95,215,95
350,90,382,90,382,98,350,98
401,87,505,87,505,101,401,101
523,87,561,87,561,99,523,99
565,89,593,89,593,101,565,101
17,93,239,93,239,109,17,109
242,96,264,96,264,104,242,104
273,95,307,95,307,107,273,107
324,99,439,99,439,114,324,114
457,101,497,101,497,115,457,115
17,107,51,107,51,121,17,121
55,107,89,107,89,121,55,121
101,107,131,107,131,121,101,121
155,109,307,109,307,123,155,123
34,119,295,119,295,135,34,135
325,117,613,117,613,133,325,133
15,133,305,133,305,149,15,149
325,131,401,131,401,145,325,145
404,132,440,132,440,140,404,140
444,132,482,132,482,140,444,140
492,130,539,130,539,143,492,143
576,132,614,132,614,140,576,140
17,146,127,146,127,161,17,161
137,146,305,146,305,161,137,161
325,145,419,145,419,157,325,157
422,146,480,146,480,154,422,154
483,143,615,143,615,157,483,157
33,161,149,161,149,175,33,175
148,157,211,157,211,175,148,175
212,162,268,162,268,170,212,170
272,162,304,162,304,170,272,170
325,157,555,157,555,171,325,171
574,160,596,160,596,166,574,166
15,171,135,171,135,185,15,185
147,171,293,171,293,187,147,187
325,171,413,171,413,185,325,185
449,169,493,169,493,183,449,183
497,169,615,169,615,185,497,185
17,185,53,185,53,197,17,197
52,183,255,183,255,198,52,198
266,186,304,186,304,194,266,194
353,183,447,183,447,195,353,195
461,183,517,183,517,195,461,195
522,184,584,184,584,192,522,192
588,184,614,184,614,192,588,192
28,195,87,195,87,213,28,213
99,197,293,197,293,211,99,211
325,197,433,197,433,211,325,211
436,198,496,198,496,206,436,206
499,194,613,194,613,209,499,209
15,211,105,211,105,223,15,223
118,210,199,210,199,224,118,224
345,208,559,208,559,222,345,222
562,210,614,210,614,218,562,218
27,225,57,225,57,237,27,237
59,225,101,225,101,237,59,237
113,225,227,225,227,237,113,237
261,225,305,225,305,237,261,237
325,223,359,223,359,235,325,235
360,220,407,220,407,237,360,237
409,223,593,223,593,235,409,235
17,239,153,239,153,248,17,248
187,237,307,237,307,248,187,248
325,235,381,235,381,247,325,247
392,236,434,236,434,244,392,244
436,234,527,234,527,248,436,248
592,223,611,220,613,230,593,233
228,226,255,223,256,233,229,236
