27,15,71,15,71,31,27,31
95,15,231,15,231,33,95,33
235,17,265,17,265,31,235,31
310,20,340,20,340,28,310,28
336,14,451,14,451,34,336,34
489,17,597,17,597,31,489,31
25,33,171,33,171,49,25,49
203,31,597,31,597,51,203,51
25,51,597,51,597,69,25,69
25,69,319,69,319,85,25,85
323,69,596,69,596,85,323,85
134,110,182,110,182,118,134,118
264,107,301,107,301,119,264,119
390,110,424,110,424,118,390,118
514,110,552,110,552,116,514,116
48,128,78,128,78,134,48,134
94,125,141,125,141,137,94,137
147,125,389,125,389,137,147,137
396,128,514,128,514,136,396,136
520,128,594,128,594,136,520,136
42,142,84,142,84,150,42,150
278,142,300,142,300,150,278,150
440,142,462,142,462,150,440,150
484,142,506,142,506,150,484,150
43,151,85,151,85,163,43,163
110,152,132,152,132,160,110,160
155,151,177,151,177,163,155,163
278,152,300,152,300,160,278,160
484,152,506,152,506,160,484,160
528,152,550,152,550,160,528,160
50,164,76,164,76,172,50,172
278,164,300,164,300,172,278,172
440,164,462,164,462,172,440,172
528,164,550,164,550,172,528,172
35,173,93,173,93,185,35,185
155,173,177,173,177,185,155,185
278,174,300,174,300,182,278,182
440,174,462,174,462,182,440,182
484,174,506,174,506,182,484,182
528,174,550,174,550,182,528,182
564,174,586,174,586,182,564,182
38,184,88,184,88,192,38,192
278,184,300,184,300,192,278,192
441,183,465,183,465,195,441,195
484,184,506,184,506,192,484,192
527,183,553,183,553,195,527,195
38,196,86,196,86,204,38,204
441,195,465,195,465,207,441,207
484,196,506,196,506,204,484,204
528,196,550,196,550,204,528,204
42,206,84,206,84,214,42,214
155,205,177,205,177,217,155,217
484,206,506,206,506,214,484,214
528,206,550,206,550,214,528,214
46,218,80,218,80,224,46,224
110,216,132,216,132,224,110,224
528,216,550,216,550,224,528,224
30,228,96,228,96,236,30,236
440,228,464,228,464,236,440,236
56,271,177,271,177,295,56,295
27,313,113,313,113,331,27,331
127,312,385,312,385,333,127,333
415,313,597,313,597,329,415,329
25,335,113,335,113,349,25,349
112,331,375,331,375,351,112,351
381,333,539,333,539,349,381,349
537,328,599,328,599,354,537,354
25,353,141,353,141,369,25,369
141,348,360,348,360,374,141,374
367,351,511,351,511,371,367,371
519,353,595,353,595,369,519,369
25,371,595,371,595,392,25,392
25,391,597,391,597,412,25,412
25,411,137,411,137,427,25,427
144,410,429,410,429,430,144,430
437,411,597,411,597,429,437,429
25,431,165,431,165,447,25,447
169,433,197,433,197,447,169,447
198,429,445,429,445,449,198,449
449,433,499,433,499,447,449,447
507,431,563,431,563,447,507,447
569,435,597,435,597,447,569,447
25,451,135,451,135,467,25,467
135,447,560,447,560,472,135,472
565,451,597,451,597,467,565,467
24,470,183,470,183,490,24,490
195,470,597,470,597,491,195,491
25,488,545,488,545,509,25,509
58,534,236,534,236,560,58,560
26,571,598,571,598,595,26,595
25,595,87,595,87,611,25,611
94,588,296,588,296,614,94,614
301,593,597,593,597,611,301,611
25,611,349,611,349,631,25,631
355,613,449,613,449,631,355,631
455,615,479,615,479,631,455,631
481,608,600,608,600,634,481,634
26,629,246,629,246,654,26,654
253,631,441,631,441,651,253,651
457,13,487,16,485,30,455,27
