23,1,572,1,572,32,23,32
615,1,1158,1,1158,34,615,34
24,30,570,30,570,63,24,63
620,32,1034,32,1034,58,620,58
1032,31,1162,31,1162,63,1032,63
25,55,566,55,566,87,25,87
616,60,722,60,722,84,616,84
792,57,1162,57,1162,88,792,88
24,85,522,85,522,113,24,113
530,86,572,86,572,110,530,110
618,82,1162,82,1162,114,618,114
25,112,572,112,572,142,25,142
618,112,1164,112,1164,142,618,142
24,138,572,138,572,171,24,171
617,143,665,143,665,163,617,163
720,140,888,140,888,164,720,164
887,139,1046,139,1046,171,887,171
24,164,572,164,572,196,24,196
24,193,572,193,572,225,24,225
617,181,869,181,869,219,617,219
27,227,59,227,59,245,27,245
57,221,480,221,480,253,57,253
489,225,571,225,571,245,489,245
644,226,1162,226,1162,258,644,258
24,249,572,249,572,279,24,279
618,254,1162,254,1162,285,618,285
26,275,572,275,572,307,26,307
618,283,1162,283,1162,315,618,315
29,311,63,311,63,327,29,327
61,300,573,300,573,336,61,336
616,312,922,312,922,340,616,340
926,312,1162,312,1162,336,926,336
24,331,572,331,572,359,24,359
615,332,1121,332,1121,369,615,369
24,356,572,356,572,388,24,388
618,363,928,363,928,394,618,394
932,366,1164,366,1164,394,932,394
24,386,278,386,278,412,24,412
618,394,694,394,694,420,618,420
782,394,834,394,834,418,782,418
838,394,1004,394,1004,420,838,420
1010,394,1162,394,1162,418,1010,418
51,422,573,422,573,458,51,458
617,423,651,423,651,443,617,443
650,416,1162,416,1162,448,650,448
26,452,572,452,572,485,26,485
618,445,878,445,878,477,618,477
902,446,1009,446,1009,474,902,474
1016,448,1118,448,1118,474,1016,474
1124,448,1162,448,1162,472,1124,472
26,482,136,482,136,506,26,506
158,481,262,481,262,511,158,511
269,485,315,485,315,505,269,505
319,478,420,478,420,510,319,510
426,482,568,482,568,508,426,508
616,472,966,472,966,503,616,503
25,504,572,504,572,536,25,536
644,502,1164,502,1164,530,644,530
27,531,573,531,573,567,27,567
674,550,1164,550,1164,574,674,574
24,562,170,562,170,590,24,590
238,561,568,561,568,591,238,591
618,572,786,572,786,596,618,596
793,575,995,575,995,593,793,593
1000,571,1164,571,1164,597,1000,597
26,590,314,590,314,618,26,618
332,589,572,589,572,619,332,619
614,592,934,592,934,619,614,619
723,52,796,61,791,89,719,79
666,134,723,144,718,171,660,161
1122,342,1160,338,1162,360,1124,364
696,390,769,399,766,423,693,414
644,545,678,556,672,573,638,563
169,556,242,565,237,593,165,583
