8,0,554,0,554,25,8,25
626,10,732,10,732,34,626,34
736,8,1144,8,1144,38,736,38
6,21,554,21,554,52,6,52
598,34,1056,34,1056,67,598,67
1066,38,1144,38,1144,62,1066,62
4,47,553,47,553,83,4,83
598,60,1144,60,1144,93,598,93
6,76,496,76,496,104,6,104
501,83,553,83,553,101,501,101
596,88,803,88,803,121,596,121
812,92,884,92,884,116,812,116
912,90,1144,90,1144,120,912,120
6,104,554,104,554,134,6,134
597,116,1144,116,1144,148,597,148
6,132,552,132,552,160,6,160
598,146,732,146,732,170,598,170
737,153,771,153,771,169,737,169
773,143,1144,143,1144,176,773,176
6,160,552,160,552,188,6,188
598,171,1112,171,1112,202,598,202
1117,181,1143,181,1143,197,1117,197
6,184,552,184,552,217,6,217
597,195,1143,195,1143,231,597,231
6,216,554,216,554,244,6,244
598,225,1144,225,1144,258,598,258
7,247,53,247,53,265,7,265
59,251,83,251,83,265,59,265
84,240,554,240,554,271,84,271
598,254,1144,254,1144,284,598,284
6,270,178,270,178,294,6,294
176,269,552,269,552,301,176,301
598,282,1144,282,1144,312,598,312
4,291,553,291,553,327,4,327
598,310,636,310,636,334,598,334
644,306,1144,306,1144,338,644,338
6,322,554,322,554,354,6,354
597,336,1144,336,1144,366,597,366
6,352,86,352,86,376,6,376
598,364,1144,364,1144,394,598,394
598,392,892,392,892,420,598,420
888,388,1144,388,1144,421,888,421
34,402,552,402,552,432,34,432
597,420,760,420,760,444,597,444
4,430,552,430,552,461,4,461
61,456,552,456,552,488,61,488
598,470,1036,470,1036,496,598,496
6,488,328,488,328,514,6,514
336,488,552,488,552,514,336,514
6,514,360,514,360,542,6,542
372,514,554,514,554,540,372,540
628,514,1144,514,1144,542,628,542
8,542,552,542,552,571,8,571
598,542,756,542,756,566,598,566
824,540,1144,540,1144,571,824,571
48,569,552,569,552,598,48,598
598,566,800,566,800,598,598,598
812,570,886,570,886,594,812,594
884,567,1144,567,1144,600,884,600
6,594,552,594,552,624,6,624
599,599,671,599,671,619,599,619
671,593,1144,593,1144,624,671,624
7,627,59,627,59,647,7,647
76,621,498,621,498,652,76,652
504,624,552,624,552,648,504,648
597,619,895,619,895,655,597,655
936,624,1070,624,1070,654,936,654
1096,624,1144,624,1144,648,1096,648
6,650,162,650,162,678,6,678
167,655,239,655,239,675,167,675
242,650,492,650,492,680,242,680
498,652,554,652,554,676,498,676
596,650,1144,650,1144,680,596,680
7,681,73,681,73,701,7,701
79,675,238,675,238,706,79,706
246,678,462,678,462,702,246,702
468,678,552,678,552,702,468,702
598,675,1144,675,1144,707,598,707
7,707,37,707,37,727,7,727
44,704,244,704,244,734,44,734
251,709,273,709,273,729,251,729
281,711,307,711,307,729,281,729
314,706,382,706,382,730,314,730
388,706,504,706,504,734,388,734
510,706,548,706,548,730,510,730
598,704,1144,704,1144,734,598,734
6,730,498,730,498,760,6,760
506,732,552,732,552,758,506,758
598,730,1144,730,1144,760,598,760
6,760,98,760,98,784,6,784
106,760,402,760,402,788,106,788
481,763,551,763,551,783,481,783
598,760,1144,760,1144,790,598,790
4,463,61,458,62,483,5,488
754,544,823,538,824,565,755,571
7,568,46,573,43,594,4,589
405,754,479,763,475,791,401,781
