0,0,326,0,326,24,0,24
33,25,179,25,179,41,33,41
185,21,321,21,321,41,185,41
0,40,304,40,304,64,0,64
0,60,314,60,314,84,0,84
1,85,63,85,63,101,1,101
69,83,277,83,277,103,69,103
0,98,293,98,293,125,0,125
0,120,258,120,258,144,0,144
0,137,266,137,266,166,0,166
0,160,276,160,276,186,0,186
0,180,294,180,294,204,0,204
1,205,63,205,63,221,1,221
69,202,251,202,251,223,69,223
257,205,325,205,325,221,257,221
1,223,31,223,31,241,1,241
35,227,123,227,123,243,35,243
136,224,323,224,323,243,136,243
1,245,265,245,265,261,1,261
0,262,327,262,327,283,0,283
1,283,51,283,51,301,1,301
64,284,233,284,233,303,64,303
1,303,311,303,311,323,1,323
0,319,328,319,328,344,0,344
1,344,319,344,319,363,1,363
1,365,259,365,259,383,1,383
1,383,83,383,83,401,1,401
87,384,289,384,289,403,87,403
1,405,59,405,59,421,1,421
63,403,247,403,247,423,63,423
1,421,303,421,303,441,1,441
1,447,29,447,29,461,1,461
29,440,314,440,314,465,29,465
1,463,317,463,317,481,1,481
1,485,193,485,193,501,1,501
