48,96,86,96,86,104,48,104
119,95,159,95,159,107,119,107
346,93,385,93,385,107,346,107
54,108,106,108,106,114,54,114
184,108,206,108,206,114,184,114
282,108,334,108,334,114,282,114
128,116,162,116,162,120,128,120
46,128,104,128,104,136,46,136
114,128,156,128,156,136,114,136
182,128,232,128,232,136,182,136
268,128,326,128,326,136,268,136
338,130,388,130,388,136,338,136
413,127,467,127,467,139,413,139
49,195,87,195,87,209,49,209
356,208,380,208,380,214,356,214
412,208,434,208,434,214,412,214
126,216,160,216,160,222,126,222
356,216,390,216,390,222,356,222
36,230,90,230,90,238,36,238
122,230,198,230,198,236,122,236
264,230,298,230,298,236,264,236
328,230,370,230,370,236,328,236
376,230,418,230,418,236,376,236
426,230,470,230,470,236,426,236
26,238,90,238,90,246,26,246
91,229,119,229,119,247,91,247
252,238,302,238,302,244,252,244
80,256,102,256,102,264,80,264
110,256,286,256,286,264,110,264
302,256,378,256,378,264,302,264
24,284,58,284,58,290,24,290
96,282,182,282,182,290,96,290
264,282,308,282,308,290,264,290
336,282,398,282,398,290,336,290
414,282,468,282,468,290,414,290
24,292,98,292,98,300,24,300
127,291,197,291,197,303,127,303
254,294,276,294,276,300,254,300
279,291,469,291,469,303,279,303
24,302,240,302,240,310,24,310
312,302,346,302,346,310,312,310
378,302,412,302,412,308,378,308
416,302,452,302,452,308,416,308
24,312,228,312,228,320,24,320
254,312,288,312,288,320,254,320
292,312,470,312,470,320,292,320
138,322,162,322,162,328,138,328
166,322,188,322,188,328,166,328
204,319,241,319,241,331,204,331
278,322,360,322,360,328,278,328
366,322,470,322,470,328,366,328
54,332,118,332,118,338,54,338
132,330,156,330,156,338,132,338
160,330,198,330,198,338,160,338
254,330,388,330,388,338,254,338
24,340,120,340,120,348,24,348
146,340,240,340,240,348,146,348
264,342,298,342,298,348,264,348
352,342,378,342,378,348,352,348
392,342,420,342,420,348,392,348
432,342,456,342,456,350,432,350
24,350,100,350,100,358,24,358
124,352,168,352,168,358,124,358
198,350,238,350,238,358,198,358
284,352,470,352,470,360,284,360
108,360,132,360,132,366,108,366
132,357,191,357,191,369,132,369
206,360,238,360,238,366,206,366
253,361,290,361,290,370,253,370
294,362,334,362,334,368,294,368
444,362,470,362,470,368,444,368
42,370,64,370,64,376,42,376
65,369,150,369,150,378,65,378
172,370,194,370,194,376,172,376
200,367,239,367,239,379,200,379
254,370,306,370,306,378,254,378
310,372,376,372,376,378,310,378
436,372,470,372,470,378,436,378
24,380,54,380,54,386,24,386
66,380,140,380,140,386,66,386
150,380,240,380,240,386,150,386
254,380,284,380,284,388,254,388
290,380,470,380,470,388,290,388
80,390,178,390,178,396,80,396
254,390,276,390,276,398,254,398
320,390,400,390,400,398,320,398
416,390,470,390,470,398,416,398
24,400,60,400,60,406,24,406
104,400,218,400,218,406,104,406
254,400,276,400,276,406,254,406
288,400,470,400,470,408,288,408
34,408,144,408,144,416,34,416
148,408,202,408,202,416,148,416
216,408,240,408,240,414,216,414
280,410,320,410,320,416,280,416
324,410,468,410,468,416,324,416
38,418,240,418,240,426,38,426
254,418,320,418,320,426,254,426
324,418,384,418,384,426,324,426
400,420,470,420,470,426,400,426
46,428,86,428,86,434,46,434
90,428,142,428,142,434,90,434
194,428,240,428,240,434,194,434
264,428,378,428,378,436,264,436
390,430,426,430,426,436,390,436
430,430,470,430,470,436,430,436
24,436,122,436,122,444,24,444
144,438,194,438,194,444,144,444
254,438,288,438,288,446,254,446
310,438,468,438,468,446,310,446
40,448,66,448,66,454,40,454
78,446,114,446,114,454,78,454
126,446,150,446,150,454,126,454
202,448,240,448,240,454,202,454
266,448,302,448,302,456,266,456
320,448,408,448,408,454,320,454
116,458,144,458,144,464,116,464
170,456,212,456,212,464,170,464
216,458,240,458,240,464,216,464
24,466,68,466,68,472,24,472
72,466,96,466,96,472,72,472
112,466,136,466,136,472,112,472
176,466,212,466,212,472,176,472
254,466,360,466,360,474,254,474
430,466,470,466,470,472,430,472
34,476,118,476,118,484,34,484
158,473,241,473,241,486,158,486
254,474,326,474,326,482,254,482
346,476,424,476,424,482,346,482
24,486,76,486,76,494,24,494
98,486,150,486,150,494,98,494
254,484,288,484,288,492,254,492
302,484,470,484,470,492,302,492
254,494,390,494,390,502,254,502
406,494,470,494,470,502,406,502
48,500,158,500,158,508,48,508
254,504,364,504,364,512,254,512
374,504,434,504,434,512,374,512
446,504,470,504,470,510,446,510
24,514,98,514,98,520,24,520
102,514,212,514,212,522,102,522
266,510,387,510,387,524,266,524
388,514,470,514,470,522,388,522
24,524,64,524,64,530,24,530
70,524,96,524,96,530,70,530
100,524,130,524,130,530,100,530
134,524,164,524,164,530,134,530
180,524,208,524,208,530,180,530
212,524,240,524,240,530,212,530
254,524,334,524,334,530,254,530
338,524,394,524,394,532,338,532
430,524,470,524,470,532,430,532
24,532,54,532,54,540,24,540
62,534,86,534,86,540,62,540
166,532,228,532,228,540,166,540
254,532,278,532,278,540,254,540
292,532,334,532,334,540,292,540
364,534,470,534,470,540,364,540
24,542,146,542,146,550,24,550
150,542,196,542,196,550,150,550
212,544,240,544,240,550,212,550
254,542,370,542,370,550,254,550
426,544,470,544,470,550,426,550
24,552,70,552,70,560,24,560
78,554,112,554,112,560,78,560
113,551,135,551,135,563,113,563
158,554,222,554,222,560,158,560
221,551,243,551,243,563,221,563
253,551,417,551,417,563,253,563
432,552,470,552,470,560,432,560
24,562,58,562,58,568,24,568
92,562,144,562,144,570,92,570
164,562,216,562,216,568,164,568
266,562,296,562,296,568,266,568
326,562,376,562,376,570,326,570
24,572,52,572,52,578,24,578
90,572,192,572,192,580,90,580
254,572,366,572,366,580,254,580
370,572,396,572,396,578,370,578
434,572,470,572,470,580,434,580
42,582,66,582,66,588,42,588
86,582,238,582,238,590,86,590
254,582,276,582,276,588,254,588
294,582,332,582,332,588,294,588
410,582,470,582,470,588,410,588
24,592,114,592,114,598,24,598
118,590,160,590,160,598,118,598
164,592,190,592,190,598,164,598
194,592,240,592,240,598,194,598
272,590,388,590,388,598,272,598
410,590,470,590,470,598,410,598
24,600,128,600,128,608,24,608
132,600,154,600,154,608,132,608
166,600,240,600,240,608,166,608
254,600,468,600,468,608,254,608
198,231,233,227,234,236,199,239
252,302,279,299,280,307,253,310
58,322,95,319,96,327,59,331
364,361,395,359,396,367,365,370
252,410,279,407,280,415,253,419
360,467,401,463,402,471,361,475
296,562,323,559,324,567,297,570
378,561,409,559,410,567,379,570
377,579,408,581,407,590,376,587
