43,49,103,49,103,61,43,61
322,52,538,52,538,60,322,60
322,62,536,62,536,70,322,70
62,70,192,70,192,76,62,76
196,70,228,70,228,76,196,76
226,67,281,67,281,79,226,79
322,74,376,74,376,80,322,80
392,74,418,74,418,80,392,80
422,74,538,74,538,80,422,80
62,80,170,80,170,88,62,88
174,80,246,80,246,88,174,88
322,84,396,84,396,92,322,92
402,84,438,84,438,92,402,92
442,84,480,84,480,92,442,92
94,92,120,92,120,100,94,100
124,92,220,92,220,100,124,100
301,95,435,95,435,107,301,107
438,96,464,96,464,104,438,104
472,96,538,96,538,104,472,104
116,102,166,102,166,110,116,110
170,102,218,102,218,110,170,110
222,104,250,104,250,112,222,112
322,108,538,108,538,116,322,116
62,114,116,114,116,120,62,120
142,114,208,114,208,120,142,120
240,114,280,114,280,120,240,120
332,118,400,118,400,126,332,126
404,118,442,118,442,126,404,126
452,116,487,116,487,128,452,128
62,126,86,126,86,132,62,132
142,126,176,126,176,132,142,132
190,124,280,124,280,132,190,132
322,128,372,128,372,136,322,136
62,136,104,136,104,144,62,144
118,136,244,136,244,144,118,144
344,142,386,142,386,150,344,150
408,142,444,142,444,150,408,150
466,142,498,142,498,150,466,150
510,142,538,142,538,148,510,148
62,148,100,148,100,154,62,154
150,148,182,148,182,154,150,154
218,148,248,148,248,154,218,154
254,148,278,148,278,154,254,154
321,151,539,151,539,163,321,163
90,158,192,158,192,166,90,166
206,158,240,158,240,166,206,166
254,158,280,158,280,166,254,166
322,164,346,164,346,170,322,170
350,164,384,164,384,170,350,170
394,164,538,164,538,172,394,172
62,170,98,170,98,178,62,178
118,170,146,170,146,176,118,176
160,170,278,170,278,178,160,178
321,173,429,173,429,185,321,185
61,179,239,179,239,191,61,191
301,185,347,185,347,197,301,197
350,186,380,186,380,194,350,194
386,186,484,186,484,194,386,194
488,186,516,186,516,194,488,194
64,192,94,192,94,200,64,200
120,192,158,192,158,200,120,200
180,192,226,192,226,200,180,200
322,198,352,198,352,204,322,204
356,198,390,198,390,206,356,206
416,198,474,198,474,206,416,206
490,198,538,198,538,204,490,204
62,202,174,202,174,210,62,210
192,202,268,202,268,210,192,210
321,206,539,206,539,218,321,218
62,214,100,214,100,220,62,220
102,216,144,216,144,220,102,220
158,211,207,211,207,223,158,223
228,214,280,214,280,222,228,222
