617,0,745,0,745,13,617,13
797,0,847,0,847,11,797,11
853,0,902,0,902,13,853,13
12,6,74,6,74,30,12,30
93,2,569,2,569,38,93,38
614,18,818,18,818,44,614,44
826,18,900,18,900,42,826,42
10,32,542,32,542,62,10,62
613,44,902,44,902,75,613,75
10,62,138,62,138,90,10,90
162,58,570,58,570,91,162,91
614,70,877,70,877,102,614,102
879,83,901,83,901,97,879,97
10,87,298,87,298,118,10,118
318,90,568,90,568,118,318,118
612,100,884,100,884,130,612,130
10,118,200,118,200,142,10,142
614,130,898,130,898,156,614,156
11,167,120,167,120,198,11,198
137,167,426,167,426,194,137,194
614,156,902,156,902,186,614,186
614,183,902,183,902,215,614,215
12,204,104,204,104,230,12,230
141,199,529,199,529,237,141,237
534,204,568,204,568,228,534,228
614,214,692,214,692,238,614,238
752,212,884,212,884,244,752,244
10,232,220,232,220,256,10,256
228,232,260,232,260,258,228,258
268,232,304,232,304,256,268,256
310,232,442,232,442,262,310,262
448,232,474,232,474,256,448,256
502,232,568,232,568,256,502,256
614,242,698,242,698,268,614,268
780,242,876,242,876,266,780,266
700,246,778,246,778,270,700,270
12,258,52,258,52,284,12,284
614,270,892,270,892,298,614,298
26,291,139,291,139,316,26,316
139,287,363,287,363,325,139,325
24,320,224,320,224,344,24,344
614,318,872,318,872,344,614,344
73,346,454,346,454,376,73,376
476,348,512,348,512,376,476,376
642,364,784,364,784,388,642,388
790,364,902,364,902,388,790,388
72,374,252,374,252,400,72,400
98,402,448,402,448,432,98,432
447,399,545,399,545,439,447,439
543,409,567,409,567,427,543,427
613,389,902,389,902,420,613,420
613,418,902,418,902,446,613,446
96,430,568,430,568,462,96,462
614,445,902,445,902,476,614,476
95,457,411,457,411,493,95,493
644,476,686,476,686,500,644,500
704,472,902,472,902,504,704,504
96,486,506,486,506,516,96,516
512,488,568,488,568,512,512,512
614,504,902,504,902,528,614,528
98,514,174,514,174,542,98,542
98,542,190,542,190,570,98,570
209,545,243,545,243,565,209,565
262,542,342,542,342,568,262,568
362,546,388,546,388,570,362,570
406,544,436,544,436,570,406,570
452,536,570,536,570,573,452,573
614,531,892,531,892,562,614,562
613,558,890,558,890,586,613,586
170,570,250,570,250,602,170,602
259,575,283,575,283,595,259,595
291,573,313,573,313,593,291,593
322,572,356,572,356,598,322,598
368,568,568,568,568,600,368,600
614,588,896,588,896,616,614,616
96,600,208,600,208,628,96,628
72,624,152,624,152,652,72,652
613,612,902,612,902,644,613,644
24,654,128,654,128,678,24,678
612,641,902,641,902,672,612,672
16,682,120,682,120,708,16,708
125,677,219,677,219,715,125,715
642,672,902,672,902,700,642,700
616,700,902,700,902,726,616,726
614,730,790,730,790,754,614,754
858,727,901,727,901,754,858,754
614,755,898,755,898,784,614,784
99,567,175,578,170,604,95,593
792,721,861,732,856,760,786,749
