18,18,58,18,58,44,18,44
64,17,291,17,291,43,64,43
298,18,458,18,458,42,298,42
464,18,564,18,564,42,464,42
608,18,650,18,650,42,608,42
657,19,701,19,701,39,657,39
708,18,782,18,782,42,708,42
793,19,847,19,847,39,793,39
857,16,946,16,946,46,857,46
1061,19,1127,19,1127,39,1061,39
63,45,141,45,141,65,63,65
179,41,526,41,526,72,179,72
541,45,563,45,563,65,541,65
657,45,739,45,739,65,657,65
748,42,1156,42,1156,70,748,70
62,67,564,67,564,94,62,94
652,66,703,66,703,93,652,93
710,67,1150,67,1150,95,710,95
62,92,214,92,214,116,62,116
654,90,1000,90,1000,120,654,120
16,118,112,118,112,144,16,144
151,121,193,121,193,141,151,141
206,118,564,118,564,142,206,142
608,120,650,120,650,146,608,146
656,119,1002,119,1002,147,656,147
1046,120,1154,120,1154,146,1046,146
59,137,429,137,429,173,59,173
435,145,563,145,563,165,435,165
654,144,1154,144,1154,173,654,173
63,171,135,171,135,191,63,191
132,166,496,166,496,197,132,197
654,169,828,169,828,199,654,199
850,167,1122,167,1122,198,850,198
18,194,58,194,58,218,18,218
64,194,522,194,522,220,64,220
529,199,563,199,563,217,529,217
608,196,1152,196,1152,225,608,225
64,218,564,218,564,246,64,246
654,222,1156,222,1156,250,654,250
65,251,107,251,107,267,65,267
116,244,290,244,290,270,116,270
293,253,315,253,315,267,293,267
315,244,564,244,564,271,315,271
656,248,974,248,974,272,656,272
1115,251,1155,251,1155,269,1115,269
62,270,376,270,376,296,62,296
654,274,768,274,768,294,654,294
774,273,1156,273,1156,299,774,299
18,295,272,295,272,326,18,326
310,296,426,296,426,322,310,322
485,297,563,297,563,317,485,317
656,298,970,298,970,324,656,324
62,320,564,320,564,344,62,344
608,324,818,324,818,352,608,352
824,324,1154,324,1154,353,824,353
62,346,212,346,212,372,62,372
220,345,458,345,458,370,220,370
461,353,485,353,485,367,461,367
489,347,563,347,563,367,489,367
653,346,1154,346,1154,378,653,378
61,368,198,368,198,398,61,398
654,376,1156,376,1156,402,654,402
16,396,352,396,352,422,16,422
360,398,566,398,566,422,360,422
654,400,806,400,806,426,654,426
813,405,875,405,875,423,813,423
879,399,1156,399,1156,429,879,429
62,422,296,422,296,446,62,446
304,420,564,420,564,448,304,448
655,427,705,427,705,447,655,447
62,446,564,446,564,473,62,473
608,451,1156,451,1156,481,608,481
62,472,376,472,376,498,62,498
657,476,858,476,858,502,657,502
863,481,893,481,893,499,863,499
895,474,1086,474,1086,502,895,502
18,498,192,498,192,524,18,524
199,499,357,499,357,519,199,519
368,497,522,497,522,522,368,522
529,499,563,499,563,519,529,519
654,502,1008,502,1008,530,654,530
1026,502,1157,502,1157,530,1026,530
64,524,292,524,292,548,64,548
296,522,564,522,564,548,296,548
655,528,852,528,852,552,655,552
63,549,101,549,101,569,63,569
143,547,566,547,566,574,143,574
608,554,789,554,789,583,608,583
796,554,998,554,998,582,796,582
1005,557,1039,557,1039,577,1005,577
1051,557,1085,557,1085,577,1051,577
1093,557,1133,557,1133,577,1093,577
66,571,534,571,534,600,66,600
652,579,703,579,703,606,652,606
712,580,1156,580,1156,608,712,608
18,598,58,598,58,622,18,622
64,596,564,596,564,625,64,625
655,607,873,607,873,627,655,627
879,607,1015,607,1015,627,879,627
1028,604,1156,604,1156,632,1028,632
65,625,113,625,113,645,65,645
131,625,251,625,251,645,131,645
256,620,564,620,564,650,256,650
654,630,864,630,864,654,654,654
66,647,564,647,564,674,66,674
608,656,842,656,842,682,608,682
894,656,1157,656,1157,686,894,686
64,670,562,670,562,700,64,700
654,678,1156,678,1156,706,654,706
952,13,1008,22,1004,46,949,37
1012,20,1050,16,1052,38,1014,41
111,117,151,123,147,143,108,138
1007,118,1050,125,1046,146,1003,139
827,179,851,175,853,189,829,193
990,243,1049,251,1046,275,987,267
1049,246,1111,253,1109,275,1046,268
427,294,476,300,473,322,424,316
277,298,308,302,305,319,274,315
1088,475,1151,483,1148,506,1085,499
101,546,146,552,143,574,98,568
841,656,896,663,893,684,838,678
