21,2,416,2,416,26,21,26
21,23,441,23,441,41,21,41
75,47,101,47,101,61,75,61
101,40,161,40,161,66,101,66
166,42,444,42,444,66,166,66
21,63,365,63,365,83,21,83
371,65,439,65,439,81,371,81
20,80,444,80,444,106,20,106
21,104,443,104,443,125,21,125
21,125,75,125,75,143,21,143
39,145,83,145,83,161,39,161
113,143,235,143,235,163,113,163
241,147,265,147,265,161,241,161
269,147,295,147,295,161,269,161
299,143,377,143,377,161,299,161
381,147,443,147,443,161,381,161
21,165,45,165,45,181,21,181
51,167,77,167,77,181,51,181
83,165,141,165,141,181,83,181
149,165,191,165,191,181,149,181
197,165,303,165,303,183,197,183
309,167,333,167,333,181,309,181
339,163,444,163,444,183,339,183
21,185,49,185,49,201,21,201
77,185,171,185,171,201,77,201
179,185,225,185,225,201,179,201
229,187,303,187,303,201,229,201
307,185,445,185,445,201,307,201
21,203,237,203,237,223,21,223
243,205,443,205,443,221,243,221
20,224,65,224,65,244,20,244
69,225,149,225,149,243,69,243
153,222,339,222,339,243,153,243
343,225,445,225,445,241,343,241
21,243,413,243,413,264,21,264
39,263,291,263,291,283,39,283
295,267,319,267,319,279,295,279
318,263,397,263,397,283,318,283
21,287,57,287,57,299,21,299
52,281,439,281,439,301,52,301
21,305,81,305,81,321,21,321
85,305,107,305,107,319,85,319
110,303,251,303,251,324,110,324
259,303,443,303,443,324,259,324
20,322,87,322,87,343,20,343
91,325,153,325,153,339,91,339
159,325,187,325,187,341,159,341
191,325,293,325,293,341,191,341
297,327,379,327,379,339,297,339
383,325,439,325,439,343,383,343
23,343,247,343,247,364,23,364
251,345,305,345,305,361,251,361
328,340,444,340,444,364,328,364
21,362,233,362,233,383,21,383
237,363,355,363,355,379,237,379
359,367,439,367,439,381,359,381
23,382,443,382,443,403,23,403
21,403,271,403,271,423,21,423
287,403,442,403,442,419,287,419
21,423,123,423,123,439,21,439
129,427,155,427,155,439,129,439
160,422,221,422,221,442,160,442
255,425,279,425,279,439,255,439
285,425,335,425,335,443,285,443
367,425,413,425,413,439,367,439
419,425,443,425,443,439,419,439
20,441,246,441,246,465,20,465
249,445,311,445,311,459,249,459
319,443,387,443,387,459,319,459
388,443,443,443,443,464,388,464
21,461,443,461,443,481,21,481
39,483,91,483,91,499,39,499
95,481,267,481,267,501,95,501
293,483,349,483,349,499,293,499
355,483,413,483,413,499,355,499
20,501,263,501,263,521,20,521
269,503,293,503,293,521,269,521
303,503,439,503,439,521,303,521
21,525,49,525,49,539,21,539
53,523,123,523,123,541,53,541
127,522,339,522,339,541,127,541
343,525,367,525,367,539,343,539
368,522,443,522,443,543,368,543
21,545,77,545,77,561,21,561
85,541,197,541,197,561,85,561
202,538,356,538,356,562,202,562
359,543,443,543,443,559,359,559
49,561,313,561,313,582,49,582
321,563,423,563,423,579,321,579
21,583,187,583,187,601,21,601
191,583,359,583,359,599,191,599
363,585,423,585,423,601,363,601
21,601,443,601,443,621,21,621
21,621,241,621,241,641,21,641
253,621,443,621,443,639,253,639
21,643,133,643,133,661,21,661
141,643,443,643,443,661,141,661
21,663,185,663,185,681,21,681
191,663,445,663,445,681,191,681
21,681,185,681,185,699,21,699
191,681,443,681,443,701,191,701
21,703,51,703,51,719,21,719
59,700,443,700,443,721,59,721
21,721,79,721,79,739,21,739
103,721,443,721,443,741,103,741
37,738,396,738,396,762,37,762
21,40,74,47,71,65,18,59
394,266,444,262,446,280,396,283
