3,5,89,5,89,25,3,25
5,33,63,33,63,49,5,49
71,31,255,31,255,49,71,49
2,46,262,46,262,72,2,72
4,68,300,68,300,92,4,92
5,91,105,91,105,109,5,109
110,90,280,90,280,114,110,114
5,113,223,113,223,129,5,129
5,131,201,131,201,149,5,149
4,150,219,150,219,171,4,171
5,171,173,171,173,192,5,192
187,171,281,171,281,189,187,189
3,188,82,188,82,214,3,214
87,193,179,193,179,209,87,209
185,193,211,193,211,209,185,209
5,211,249,211,249,231,5,231
5,233,281,233,281,251,5,251
3,248,290,248,290,274,3,274
1,266,240,266,240,292,1,292
4,291,161,291,161,311,4,311
175,291,291,291,291,311,175,311
3,311,159,311,159,329,3,329
157,306,252,306,252,332,157,332
3,330,287,330,287,351,3,351
5,351,249,351,249,369,5,369
1,367,138,367,138,392,1,392
147,368,296,368,296,392,147,392
1,388,250,388,250,412,1,412
2,410,237,410,237,431,2,431
4,430,261,430,261,451,4,451
5,453,97,453,97,469,5,469
103,453,249,453,249,471,103,471
0,466,216,466,216,492,0,492
221,473,291,473,291,491,221,491
5,491,291,491,291,511,5,511
3,509,269,509,269,529,3,529
4,528,264,528,264,552,4,552
4,548,298,548,298,572,4,572
5,575,31,575,31,589,5,589
33,571,275,571,275,591,33,591
5,593,205,593,205,609,5,609
5,613,195,613,195,629,5,629
197,606,292,606,292,632,197,632
5,631,269,631,269,649,5,649
3,648,288,648,288,672,3,672
5,671,241,671,241,692,5,692
4,689,300,689,300,713,4,713
4,710,287,710,287,731,4,731
5,731,71,731,71,749,5,749
77,731,263,731,263,749,77,749
2,746,292,746,292,772,2,772
5,773,137,773,137,789,5,789
3,795,57,795,57,813,3,813
269,799,297,799,297,815,269,815
3,819,297,819,297,838,3,838
